Date,Demographic Group,People with at least one dose,People who are fully vaccinated,Percent of group with at least one dose,Percent of group fully vaccinated,Census
2021-04-28,Ages_50-64_yrs,36059986,24891777,61.5,42.4,58678494
2021-04-27,Ages_50-64_yrs,35838660,24482544,61.1,41.7,58678494
2021-04-26,Ages_50-64_yrs,35664019,24216389,60.8,41.3,58678494
2021-04-25,Ages_50-64_yrs,35431666,23835358,60.4,40.6,58678494
2021-04-24,Ages_50-64_yrs,35118431,23241794,59.8,39.6,58678494
2021-04-23,Ages_50-64_yrs,34784734,22578978,59.3,38.5,58678494
2021-04-22,Ages_50-64_yrs,34451459,21925559,58.7,37.4,58678494
2021-04-21,Ages_50-64_yrs,34143924,21348730,58.2,36.4,58678494
2021-04-20,Ages_50-64_yrs,33868367,20868943,57.7,35.6,58678494
2021-04-19,Ages_50-64_yrs,33647958,20572812,57.3,35.1,58678494
2021-04-18,Ages_50-64_yrs,33415539,20192423,56.9,34.4,58678494
2021-04-17,Ages_50-64_yrs,32984746,19485335,56.2,33.2,58678494
2021-04-16,Ages_50-64_yrs,32536514,18782679,55.4,32,58678494
2021-04-15,Ages_50-64_yrs,32014090,18099482,54.6,30.8,58678494
2021-04-14,Ages_50-64_yrs,31524096,17452414,53.7,29.7,58678494
2021-04-13,Ages_50-64_yrs,31042109,16920097,52.9,28.8,58678494
2021-04-12,Ages_50-64_yrs,30676183,16517246,52.3,28.1,58678494
2021-04-11,Ages_50-64_yrs,30259895,16005016,51.6,27.3,58678494
2021-04-10,Ages_50-64_yrs,29684743,15359077,50.6,26.2,58678494
2021-04-09,Ages_50-64_yrs,29009361,14642696,49.4,25,58678494
2021-04-08,Ages_50-64_yrs,28344178,13987539,48.3,23.8,58678494
2021-04-07,Ages_50-64_yrs,27748972,13404733,47.3,22.8,58678494
2021-04-06,Ages_50-64_yrs,27255240,12951989,46.4,22.1,58678494
2021-04-05,Ages_50-64_yrs,25989603,11993414,44.3,20.4,58678494
2021-04-04,Ages_50-64_yrs,25985874,11985402,44.3,20.4,58678494
2021-04-03,Ages_50-64_yrs,25975919,11965866,44.3,20.4,58678494
2021-04-02,Ages_50-64_yrs,25232765,11423352,43,19.5,58678494
2021-04-01,Ages_50-64_yrs,24488403,10948057,41.7,18.7,58678494
2021-03-31,Ages_50-64_yrs,23832524,10568403,40.6,18,58678494
2021-03-30,Ages_50-64_yrs,23309942,10264797,39.7,17.5,58678494
2021-03-29,Ages_50-64_yrs,22969655,10069777,39.1,17.2,58678494
2021-03-28,Ages_50-64_yrs,22507951,9801612,38.4,16.7,58678494
2021-03-27,Ages_50-64_yrs,21794579,9447175,37.1,16.1,58678494
2021-03-26,Ages_50-64_yrs,21020342,9115699,35.8,15.5,58678494
2021-03-25,Ages_50-64_yrs,20226588,8831186,34.5,15.1,58678494
2021-03-24,Ages_50-64_yrs,19547808,8603839,33.3,14.7,58678494
2021-03-23,Ages_50-64_yrs,18942383,8401370,32.3,14.3,58678494
2021-03-22,Ages_50-64_yrs,18550986,8259386,31.6,14.1,58678494
2021-03-21,Ages_50-64_yrs,18055142,8088578,30.8,13.8,58678494
2021-03-20,Ages_50-64_yrs,17297035,7855441,29.5,13.4,58678494
2021-03-19,Ages_50-64_yrs,16490214,7629773,28.1,13,58678494
2021-03-18,Ages_50-64_yrs,15875409,7449149,27.1,12.7,58678494
2021-03-17,Ages_50-64_yrs,15230432,7254890,26,12.4,58678494
2021-03-16,Ages_50-64_yrs,14720878,7063612,25.1,12,58678494
2021-03-15,Ages_50-64_yrs,14376379,6924912,24.5,11.8,58678494
2021-03-14,Ages_50-64_yrs,13969358,6764684,23.8,11.5,58678494
2021-03-13,Ages_50-64_yrs,13379087,6552325,22.8,11.2,58678494
2021-03-12,Ages_50-64_yrs,12654629,6285376,21.6,10.7,58678494
2021-03-11,Ages_50-64_yrs,12072566,6077190,20.6,10.4,58678494
2021-03-10,Ages_50-64_yrs,11590215,5899372,19.8,10.1,58678494
2021-03-09,Ages_50-64_yrs,11213738,5748218,19.1,9.8,58678494
2021-03-08,Ages_50-64_yrs,10947811,5638324,18.7,9.6,58678494
2021-03-07,Ages_50-64_yrs,10620256,5506081,18.1,9.4,58678494
2021-03-06,Ages_50-64_yrs,10206980,5347291,17.4,9.1,58678494
2021-03-05,Ages_50-64_yrs,9779443,5188866,16.7,8.8,58678494
2021-03-04,Ages_50-64_yrs,9447455,5063765,16.1,8.6,58678494
2021-03-03,Ages_50-64_yrs,9195855,4956806,15.7,8.4,58678494
2021-03-02,Ages_50-64_yrs,8967570,4855842,15.3,8.3,58678494
2021-03-01,Ages_50-64_yrs,8784457,4778452,15,8.1,58678494
2021-02-28,Ages_50-64_yrs,8570154,4675918,14.6,8,58678494
2021-02-27,Ages_50-64_yrs,8305670,4528049,14.2,7.7,58678494
2021-02-26,Ages_50-64_yrs,8062860,4377141,13.7,7.5,58678494
2021-02-25,Ages_50-64_yrs,7859287,4229909,13.4,7.2,58678494
2021-02-24,Ages_50-64_yrs,7709104,4111755,13.1,7,58678494
2021-02-23,Ages_50-64_yrs,7591502,4020514,12.9,6.9,58678494
2021-02-22,Ages_50-64_yrs,7518162,3962004,12.8,6.8,58678494
2021-02-21,Ages_50-64_yrs,7427761,3875681,12.7,6.6,58678494
2021-02-20,Ages_50-64_yrs,7288578,3733802,12.4,6.4,58678494
2021-02-19,Ages_50-64_yrs,7150308,3606446,12.2,6.1,58678494
2021-02-18,Ages_50-64_yrs,7001393,3474428,11.9,5.9,58678494
2021-02-17,Ages_50-64_yrs,6882269,3371840,11.7,5.7,58678494
2021-02-16,Ages_50-64_yrs,6787143,3306109,11.6,5.6,58678494
2021-02-15,Ages_50-64_yrs,6704616,3246238,11.4,5.5,58678494
2021-02-14,Ages_50-64_yrs,6582006,3157629,11.2,5.4,58678494
2021-02-13,Ages_50-64_yrs,6392204,2988244,10.9,5.1,58678494
2021-02-12,Ages_50-64_yrs,6217328,2815905,10.6,4.8,58678494
2021-02-11,Ages_50-64_yrs,6064132,2665961,10.3,4.5,58678494
2021-02-10,Ages_50-64_yrs,5943133,2543129,10.1,4.3,58678494
2021-02-09,Ages_50-64_yrs,5815084,2426955,9.9,4.1,58678494
2021-02-08,Ages_50-64_yrs,5730261,2363776,9.8,4,58678494
2021-02-07,Ages_50-64_yrs,5628615,2286227,9.6,3.9,58678494
2021-02-06,Ages_50-64_yrs,5470000,2126878,9.3,3.6,58678494
2021-02-05,Ages_50-64_yrs,5283620,1948542,9,3.3,58678494
2021-02-04,Ages_50-64_yrs,5159959,1824311,8.8,3.1,58678494
2021-02-03,Ages_50-64_yrs,5038480,1704007,8.6,2.9,58678494
2021-02-02,Ages_50-64_yrs,4958517,1633144,8.5,2.8,58678494
2021-02-01,Ages_50-64_yrs,4899134,1600462,8.3,2.7,58678494
2021-01-31,Ages_50-64_yrs,4791967,1541640,8.2,2.6,58678494
2021-01-30,Ages_50-64_yrs,4626390,1441047,7.9,2.5,58678494
2021-01-29,Ages_50-64_yrs,4461278,1321088,7.6,2.3,58678494
2021-01-28,Ages_50-64_yrs,4297414,1179459,7.3,2,58678494
2021-01-27,Ages_50-64_yrs,4166240,1058824,7.1,1.8,58678494
2021-01-26,Ages_50-64_yrs,4051153,968399,6.9,1.7,58678494
2021-01-25,Ages_50-64_yrs,3960983,940947,6.8,1.6,58678494
2021-01-24,Ages_50-64_yrs,3845852,903289,6.6,1.5,58678494
2021-01-23,Ages_50-64_yrs,3653097,846089,6.2,1.4,58678494
2021-01-22,Ages_50-64_yrs,3483095,772235,5.9,1.3,58678494
2021-01-21,Ages_50-64_yrs,3302204,671065,5.6,1.1,58678494
2021-01-20,Ages_50-64_yrs,3163342,599471,5.4,1,58678494
2021-01-19,Ages_50-64_yrs,3063073,559651,5.2,1,58678494
2021-01-18,Ages_50-64_yrs,2996676,545226,5.1,0.9,58678494
2021-01-17,Ages_50-64_yrs,2888253,527605,4.9,0.9,58678494
2021-01-16,Ages_50-64_yrs,2712218,494319,4.6,0.8,58678494
2021-01-15,Ages_50-64_yrs,2525037,446849,4.3,0.8,58678494
2021-01-14,Ages_50-64_yrs,2359896,376516,4,0.6,58678494
2021-01-13,Ages_50-64_yrs,2226704,301353,3.8,0.5,58678494
2021-01-12,Ages_50-64_yrs,2101627,231207,3.6,0.4,58678494
2021-01-11,Ages_50-64_yrs,2036247,209852,3.5,0.4,58678494
2021-01-10,Ages_50-64_yrs,1947142,176862,3.3,0.3,58678494
2021-01-09,Ages_50-64_yrs,1794061,105859,3.1,0.2,58678494
2021-01-08,Ages_50-64_yrs,1639062,54585,2.8,0.1,58678494
2021-01-07,Ages_50-64_yrs,1476943,24924,2.5,0,58678494
2021-01-06,Ages_50-64_yrs,1336960,9654,2.3,0,58678494
2021-01-05,Ages_50-64_yrs,1229857,4430,2.1,0,58678494
2021-01-04,Ages_50-64_yrs,1193113,4083,2,0,58678494
2021-01-03,Ages_50-64_yrs,1148267,3874,2,0,58678494
2021-01-02,Ages_50-64_yrs,1106339,3784,1.9,0,58678494
2021-01-01,Ages_50-64_yrs,1004067,3493,1.7,0,58678494
2020-12-31,Ages_50-64_yrs,848146,3022,1.4,0,58678494
2020-12-30,Ages_50-64_yrs,720023,2412,1.2,0,58678494
2020-12-29,Ages_50-64_yrs,610839,1622,1,0,58678494
2020-12-28,Ages_50-64_yrs,578698,1438,1,0,58678494
2020-12-27,Ages_50-64_yrs,552271,1355,0.9,0,58678494
2020-12-26,Ages_50-64_yrs,532162,1282,0.9,0,58678494
2020-12-25,Ages_50-64_yrs,478318,1123,0.8,0,58678494
2020-12-24,Ages_50-64_yrs,359064,855,0.6,0,58678494
2020-12-23,Ages_50-64_yrs,258615,593,0.4,0,58678494
2020-12-22,Ages_50-64_yrs,190145,483,0.3,0,58678494
2020-12-21,Ages_50-64_yrs,159126,372,0.3,0,58678494
2020-12-20,Ages_50-64_yrs,122455,242,0.2,0,58678494
2020-12-19,Ages_50-64_yrs,58005,121,0.1,0,58678494
2020-12-18,Ages_50-64_yrs,20531,27,0,0,58678494
2020-12-17,Ages_50-64_yrs,4414,6,0,0,58678494
2020-12-16,Ages_50-64_yrs,472,0,0,0,58678494
2021-05-17,Ages_40-49_yrs,20632799,15722325,55.7,42.4,37058640
2021-05-16,Ages_40-49_yrs,20560976,15582395,55.5,42,37058640
2021-05-15,Ages_40-49_yrs,20459785,15380554,55.2,41.5,37058640
2021-05-14,Ages_40-49_yrs,20334665,15126583,54.9,40.8,37058640
2021-05-13,Ages_40-49_yrs,20243476,14916466,54.6,40.3,37058640
2021-05-12,Ages_40-49_yrs,20141684,14688416,54.4,39.7,37036959
2021-05-11,Ages_40-49_yrs,20058434,14511289,54.2,39.2,37036959
2021-05-10,Ages_40-49_yrs,19956735,14335529,53.9,38.7,37036959
2021-05-09,Ages_40-49_yrs,19837718,14114930,53.6,38.1,37036959
2021-05-08,Ages_40-49_yrs,19706705,13838430,53.2,37.4,37036959
2021-05-07,Ages_40-49_yrs,19559852,13545724,52.8,36.6,37036959
2021-05-06,Ages_40-49_yrs,19390150,13228722,52.4,35.7,37036959
2021-05-05,Ages_40-49_yrs,19252975,12972583,52,35,37036959
2021-05-04,Ages_40-49_yrs,19146624,12785547,51.7,34.5,37036959
2021-05-03,Ages_40-49_yrs,19081972,12674271,51.5,34.2,37036959
2021-05-02,Ages_40-49_yrs,19002695,12548716,51.3,33.9,37036959
2021-05-01,Ages_40-49_yrs,18861033,12325699,50.9,33.3,37036959
2021-04-30,Ages_40-49_yrs,18629049,11989281,50.3,32.4,37036959
